user_id,product_id,event_time,user_age,user_city_tier,product_category,product_brand,price,price_log,session_duration,browsing_time_last_7d_mins,browsing_time_last_7d_log,days_since_last_purchase,days_since_last_purchase_log,avg_cart_value,avg_cart_value_log,total_orders,total_browsing_events,total_clicks,click_through_proxy,category_affinity,is_affordable,price_to_avg_cart_ratio,event_hour,event_dayofweek,purchased_within_7_days
U_031,P_004,2026-02-08 02:51:44,33,Tier-1,Fashion,UrbanWeave,3263.75,8.090938469100516,7.33,5.15,1.8164520818184267,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,5,0,0.0,1,0,1.0,2,6,0
U_033,P_003,2026-02-08 22:52:12,20,Tier-3,Electronics,Samsung,5597.61,8.630273631627261,20.24,14.870000000000001,2.7644305345383176,38.897962962962964,3.686325269032715,5107.969999999999,8.538753097322953,2.0,4,1,0.25,1,1,1.095858041452867,22,6,0
U_019,P_003,2026-02-10 19:27:33,41,Tier-1,Electronics,Samsung,5597.61,8.630273631627261,4.95,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,1,1,1.364714860044811,19,1,0
U_017,P_005,2026-02-11 06:50:37,39,Tier-2,Fashion,ModaLeaf,2046.94,7.624589688855236,3.33,19.785,3.0342315727046008,0.0,0.0,2564.415,7.849875537890053,2.0,6,3,0.5,1,1,0.7982093381921413,6,2,1
U_044,P_071,2026-02-11 20:13:18,43,Tier-2,Electronics,Xiaomi,10198.73,9.230116528333776,2.89,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,0,1,3.1248502489467636,20,2,0
U_039,P_074,2026-02-12 06:42:55,35,Tier-3,Fashion,UrbanWeave,2212.74,7.702438671864932,22.56,10.388333333333334,2.432589439564632,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,6,3,0.5,1,1,0.6779747223286097,6,3,0
U_036,P_073,2026-02-12 12:00:44,38,Tier-3,Electronics,Samsung,23315.49,10.056916114556213,22.42,8.433333333333334,2.2442495159810822,66.41358796296296,4.2108465994237205,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,1,0,1.1457440299956019,12,3,0
U_041,P_038,2026-02-12 12:02:20,42,Tier-2,Fashion,UrbanWeave,2694.94,7.899502216591669,15.63,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,1,1,1.0,12,3,1
U_003,P_010,2026-02-14 02:19:51,32,Tier-1,Electronics,Boat,23230.3,10.053255786316585,3.35,8.107272727272727,2.2090732951311,126.78148148148148,4.850321629108251,15057.24,9.619680628654683,2.0,11,6,0.5454545454545454,1,0,1.5427993443685561,2,5,0
U_033,P_014,2026-02-14 21:54:09,20,Tier-3,Electronics,JBL,20704.72,9.938165269584188,6.48,14.870000000000001,2.7644305345383176,44.857650462962965,3.8255420432992353,5107.969999999999,8.538753097322953,2.0,4,1,0.25,1,0,4.053414565864718,21,5,0
U_002,P_073,2026-02-14 22:50:52,46,Tier-2,Electronics,Samsung,23315.49,10.056916114556213,8.65,4.075,1.6243265249278511,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,0,0.0,1,0,7.14377326694753,22,5,0
U_043,P_017,2026-02-15 09:41:17,26,Tier-3,Electronics,Samsung,7183.53,8.879685382316469,18.99,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,0,1,10.204530119112727,9,6,0
U_009,P_059,2026-02-15 11:58:59,40,Tier-1,Fashion,TrendCraft,2510.55,7.828655371413192,2.05,9.932857142857143,2.3917726717665166,75.3236111111111,4.334982341417851,10757.460000000001,9.283447700796168,2.0,7,2,0.2857142857142857,0,1,0.2333775816967946,11,6,0
U_022,P_041,2026-02-16 18:25:40,19,Tier-1,Fashion,UrbanWeave,1397.08,7.242855145763071,14.11,8.046666666666667,2.2023963657386134,150.10644675925926,5.017984533883168,2925.72,7.981637621029636,1.0,3,2,0.6666666666666666,1,1,0.4775166454753018,18,0,0
U_014,P_021,2026-02-17 08:21:02,57,Tier-3,Fashion,UrbanWeave,3032.41,8.017442678242706,6.02,6.92,2.0693912058263346,80.50028935185185,4.400606570569985,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,0,0.7563326815252309,8,1,0
U_026,P_067,2026-02-17 11:29:08,39,Tier-2,FMCG,Nestle,278.36,5.632501272651237,0.95,5.838888888888889,1.922625275294243,94.35297453703704,4.557585527543452,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,0,1,0.03599982411351921,11,1,0
U_013,P_002,2026-02-18 04:10:34,53,Tier-3,Fashion,StyleHub,3080.69,8.033233426784808,2.8,6.734999999999999,2.045755484025029,130.24600694444445,4.877073477728512,298.67,5.702681869212168,1.0,6,0,0.0,0,0,10.314695148491646,4,2,0
U_032,P_051,2026-02-19 13:44:38,32,Tier-3,FMCG,ITC,491.84,6.200184577756468,10.15,11.6725,2.5394342913643673,0.0,0.0,491.84,6.200184577756468,1.0,4,0,0.0,1,1,1.0,13,3,1
U_007,P_001,2026-02-19 14:12:19,56,Tier-1,Electronics,Samsung,6822.65,8.828149798289923,43.41,10.143636363636363,2.410868605259215,77.2894212962963,4.360412489096569,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,0,1,0.564339958030077,14,3,0
U_034,P_067,2026-02-19 17:13:40,54,Tier-1,FMCG,Nestle,278.36,5.632501272651237,5.05,6.136,1.9651523952777084,166.67082175925927,5.122002662988933,7183.53,8.879685382316469,1.0,5,1,0.2,0,1,0.03874975116690541,17,3,0
U_019,P_020,2026-02-20 02:16:40,41,Tier-1,Fashion,ModaLeaf,4101.67,8.31939326025318,8.84,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,0,0,1.0,2,4,1
U_041,P_060,2026-02-22 05:22:52,42,Tier-2,Electronics,Xiaomi,15057.24,9.619680628654683,3.83,9.09,2.3115448343655176,7.1809259259259255,2.1018053380871873,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,0,0,5.587226431757293,5,6,0
U_012,P_064,2026-02-24 16:59:07,41,Tier-1,FMCG,ITC,394.47,5.980074930980508,1.91,8.426666666666668,2.2435425523602626,52.499027777777776,3.979663481358856,1670.855,7.421689067395996,2.0,6,2,0.3333333333333333,1,1,0.23608870907409682,16,1,0
U_009,P_037,2026-02-24 20:47:10,40,Tier-1,Fashion,TrendCraft,1143.23,7.04248720068316,15.49,9.932857142857143,2.3917726717665166,84.6904050925926,4.450740860089536,10757.460000000001,9.283447700796168,2.0,7,2,0.2857142857142857,0,1,0.10627322806684848,20,1,0
U_016,P_068,2026-02-25 13:38:30,20,Tier-3,Fashion,StyleHub,4261.83,8.357688537949887,2.47,11.512857142857143,2.5267566871196845,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,0,1.3058077364994254,13,2,0
U_016,P_010,2026-02-25 23:31:50,20,Tier-3,Electronics,Boat,23230.3,10.053255786316585,6.65,11.512857142857143,2.5267566871196845,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,0,0,7.117671390271926,23,2,0
U_043,P_048,2026-02-26 18:20:13,26,Tier-3,FMCG,Dove,816.53,6.706287599345787,8.38,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,1,0,1.1599178924789226,18,3,0
U_023,P_074,2026-02-27 16:00:22,38,Tier-2,Fashion,UrbanWeave,2212.74,7.702438671864932,11.43,15.719999999999999,2.8166056076565553,79.84837962962963,4.39257554413557,17759.54,9.78473442148933,1.0,5,1,0.2,0,1,0.12459444332454556,16,4,0
U_043,P_073,2026-02-28 14:00:14,26,Tier-3,Electronics,Samsung,23315.49,10.056916114556213,13.31,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,0,0,33.12071084089182,14,5,0
U_015,P_070,2026-03-01 08:59:07,41,Tier-3,Fashion,TrendCraft,4159.46,8.333380924065208,5.04,11.99,2.5641798306825083,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,3,0,0.0,0,0,1.2744419762543087,8,6,0
U_007,P_012,2026-03-02 19:08:56,56,Tier-1,FMCG,Dove,368.89,5.913205664139371,1.22,10.143636363636363,2.410868605259215,88.49540509259259,4.494187284215311,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,1,1,0.030512977672563463,19,0,0
U_011,P_006,2026-03-03 16:25:38,28,Tier-2,FMCG,Patanjali,1129.14,7.030096797837492,8.17,8.837,2.2861507865306208,160.37778935185185,5.083748133924329,1449.0,7.27931883541462,1.0,10,2,0.2,0,0,0.7792546583850932,16,1,0
U_025,P_075,2026-03-03 18:24:53,29,Tier-3,Fashion,ModaLeaf,4366.62,8.381973517303344,5.09,4.764285714285714,1.7516812456606445,167.32633101851852,5.125904541832242,1449.0,7.27931883541462,1.0,7,2,0.2857142857142857,1,0,3.0135403726708074,18,1,0
U_006,P_032,2026-03-04 12:35:30,38,Tier-3,Fashion,TrendCraft,2925.72,7.981637621029636,14.84,14.84,2.7625383863862796,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,1,0,0.0,1,1,0.8964289544235924,12,2,0
U_039,P_018,2026-03-05 03:59:27,35,Tier-3,FMCG,ITC,184.28,5.221868194384631,0.85,10.388333333333334,2.432589439564632,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,6,3,0.5,0,1,0.05646265798544619,3,3,0
U_001,P_071,2026-03-06 22:35:08,56,Tier-3,Electronics,Xiaomi,10198.73,9.230116528333776,6.38,13.024999999999999,2.6408414514087597,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,2,0.5,0,1,3.1248502489467636,22,4,0
U_045,P_042,2026-03-08 14:30:12,19,Tier-1,Electronics,Boat,18236.21,9.811219291402352,2.17,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,1,0,1.4231765857526337,14,6,1
U_026,P_048,2026-03-09 00:06:22,39,Tier-2,FMCG,Dove,816.53,6.706287599345787,2.88,5.838888888888889,1.922625275294243,113.87883101851853,4.743877929573686,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,0,0,0.10560043247381748,0,0,0
U_036,P_071,2026-03-09 17:26:48,38,Tier-3,Electronics,Xiaomi,10198.73,9.230116528333776,26.42,8.433333333333334,2.2442495159810822,91.64002314814815,4.52872126369672,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,1,1,0.5011747130786033,17,0,0
U_014,P_075,2026-03-11 23:55:45,57,Tier-3,Fashion,ModaLeaf,4366.62,8.381973517303344,5.88,6.92,2.0693912058263346,103.14939814814815,4.645826388987914,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,0,1.0891064908115011,23,2,0
U_003,P_042,2026-03-15 06:54:18,32,Tier-1,Electronics,Boat,18236.21,9.811219291402352,4.57,8.107272727272727,2.2090732951311,155.97207175925925,5.05606790264086,15057.24,9.619680628654683,2.0,11,6,0.5454545454545454,1,0,1.2111256777470505,6,6,0
U_025,P_071,2026-03-16 06:45:13,29,Tier-3,Electronics,Xiaomi,10198.73,9.230116528333776,10.42,4.764285714285714,1.7516812456606445,179.84045138888888,5.197615158491023,1449.0,7.27931883541462,1.0,7,2,0.2857142857142857,0,1,7.038461007591442,6,0,0
U_011,P_037,2026-03-16 11:11:13,28,Tier-2,Fashion,TrendCraft,1143.23,7.04248720068316,5.7,8.837,2.2861507865306208,173.15944444444443,5.159971227006439,1449.0,7.27931883541462,1.0,10,2,0.2,0,1,0.7889786059351277,11,0,0
U_038,P_015,2026-03-16 22:43:27,56,Tier-3,FMCG,HUL,701.82,6.555100813506211,6.19,7.892727272727272,2.1852337823128405,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,11,3,0.2727272727272727,1,1,0.2150348525469169,22,0,0
U_038,P_073,2026-03-17 05:18:16,56,Tier-3,Electronics,Samsung,23315.49,10.056916114556213,9.88,7.892727272727272,2.1852337823128405,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,11,3,0.2727272727272727,0,0,7.14377326694753,5,1,0
U_043,P_051,2026-03-17 20:00:18,26,Tier-3,FMCG,ITC,491.84,6.200184577756468,12.06,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,1,1,0.6986810236449772,20,1,1
U_001,P_041,2026-03-18 12:29:13,56,Tier-3,Fashion,UrbanWeave,1397.08,7.242855145763071,17.88,13.024999999999999,2.6408414514087597,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,2,0.5,1,1,0.4280597472232861,12,2,0
U_025,P_034,2026-03-18 14:48:30,29,Tier-3,Fashion,TrendCraft,905.89,6.810021163818686,3.67,4.764285714285714,1.7516812456606445,182.17606481481482,5.210447793130346,1449.0,7.27931883541462,1.0,7,2,0.2857142857142857,1,1,0.6251828847481021,14,2,0
